EAN_13,categorie,code,description,marque,nom,prix,reference_fabricant,remise_pourcentage,url_produit
3410539001893,Accessoire Chauffe-eau,B7819000,Cette console est idéale pour accrocher un chauffe-eau au plafond et convient avec tous les chauffe-eau verticaux muraux.,SAUTER,Console d'accrochage au plafond pour chauffe-eau électrique vertical mural - SAUTER,108.1,SAU-900189,N/A,https://www.centrale-brico.com/sauter-console-d-accrochage-au-plafond-pour-chauffe-eau-electrique-vertical-mural-b7819000
3546339003680,Accessoire Chauffe-eau,B7819400,Coude PEHD 90° pour chauffe-eau thermodynamique - Ø 160 mm,SAUTER,Coude PEHD 90° pour chauffe-eau thermodynamique - Ø 160 mm - SAUTER,36.72,SAU-900368,N/A,https://www.centrale-brico.com/sauter-coude-pehd-90-pour-chauffe-eau-thermodynamique-160-mm-b7819400
3410539001909,Accessoire Chauffe-eau,B7819100,Ce lot de 2 pattes de fixation universelles sont parfaites pour fixer votre nouveau chauffe-eau vertical mural en réutilisant les anciennes fixations. Vous n'avez ainsi pas besoin de repercer votre mur.,SAUTER,Pattes de fixation universelles pour chauffe-eau électrique vertical mural - SAUTER,22.9,SAU-900190,18.21,https://www.centrale-brico.com/sauter-pattes-de-fixation-universelles-pour-chauffe-eau-electrique-vertical-mural-b7819100
3546339003697,Accessoire Chauffe-eau,B7819500,"Gaine PEHD 1,40m pour chauffe-eau thermodynamique - Ø 160 mm",SAUTER,"Gaine PEHD 1,40m pour chauffe-eau thermodynamique - Ø 160 mm - SAUTER",43.32,SAU-900369,9.56,https://www.centrale-brico.com/sauter-gaine-pehd-140m-pour-chauffe-eau-thermodynamique-160-mm-b7819500
3410539010598,Accessoire Chauffe-eau,B7817800,"Marre de voir apparaître les tuyaux disgracieux sous votre chauffe-eau électrique gain de place ? On a la solution! Avec ce cache-raccords, plus de compromis sur votre déco, vous pourrez enfin habiller ces éléments techniques.",SAUTER,Cache-raccords pour chauffe-eau électrique Guelma Connecté 120L - SAUTER,92.5,SAU-901059,N/A,https://www.centrale-brico.com/sauter-cache-raccords-pour-chauffe-eau-electrique-guelma-connecte-120l-b7817800
3410539009363,Accessoire Chauffe-eau,B7817600,"Marre de voir apparaître les tuyaux disgracieux sous votre chauffe-eau électrique plat ? On a la solution! Avec ce cache raccords, plus de compromis sur votre déco, vous pourrez enfin habiller ces éléments techniques.",SAUTER,Cache-raccords pour chauffe-eau électrique plat - blanc - SAUTER,74.9,SAU-900936,N/A,https://www.centrale-brico.com/sauter-cache-raccords-pour-chauffe-eau-electrique-plat-blanc-b7817600
3416085234327,Accessoire Chauffe-eau,B7819700,Manchon femelle pour chauffe-eau thermodynamique - Ø 160 mm,SAUTER,Manchon femelle pour chauffe-eau thermodynamique - Ø 160 mm - SAUTER,13.38,SAU-523432,N/A,https://www.centrale-brico.com/sauter-manchon-femelle-pour-chauffe-eau-thermodynamique-160-mm-b7819700
3410539009370,Accessoire Chauffe-eau,B7817700,"Marre de voir apparaître les tuyaux disgracieux sous votre chauffe-eau électrique plat ? On a la solution! Avec ce cache raccords, plus de compromis sur votre déco, vous pourrez enfin habiller ces éléments techniques.",SAUTER,Cache-raccords pour chauffe-eau électrique plat - gris aluminium - SAUTER,74.9,SAU-900937,N/A,https://www.centrale-brico.com/sauter-cache-raccords-pour-chauffe-eau-electrique-plat-gris-aluminium-b7817700
3546339003734,Accessoire Chauffe-eau,B7819600,Entrée/sortie d'air murale beige pour chauffe-eau thermodynamique - Ø 160 mm,SAUTER,Entrée/sortie d'air murale beige pour chauffe-eau thermodynamique - Ø 160 mm - SAUTER,30.77,SAU-900373,12.83,https://www.centrale-brico.com/sauter-entreesortie-d-air-murale-beige-pour-chauffe-eau-thermodynamique-160-mm-b7819600
3546339003321,Accessoire Chauffe-eau,B7819300,Les plaques de fixation rapide sont indispensables lorsque l'installation de votre chauffe-eau se fait dans un lieu exigu où vous n'avez pas accès à l'arrière du chauffe-eau comme un placard par exemple. Vous gagnez ainsi du temps lors de l'installation. Ces plaques sont compatibles avec tous nos chauffe-eau verticaux muraux.,SAUTER,Plaques de fixation rapide pour chauffe-eau électrique vertical mural - SAUTER,12.4,SAU-900332,N/A,https://www.centrale-brico.com/sauter-plaques-de-fixation-rapide-pour-chauffe-eau-electrique-vertical-mural-b7819300
3546339003574,Accessoire Chauffe-eau,B7819800,Kit pieds stabilisateurs pour chauffe-eau,SAUTER,Kit pieds stabilisateurs pour chauffe-eau - SAUTER,19.7,SAU-900357,N/A,https://www.centrale-brico.com/sauter-kit-pieds-stabilisateurs-pour-chauffe-eau-b7819800
3546339002867,Accessoire Chauffe-eau,B7819200,"La Réhausse est un accessoire compatible uniquement avec les chauffe-eau verticaux sur socle. Il permet de surélever le chauffe-eau et d'éviter les modifications d'évacuation lors de son installation (raccordements, tuyaux...).",SAUTER,Réhausse pour chauffe-eau électrique vertical sur socle - SAUTER,66.7,SAU-900286,N/A,https://www.centrale-brico.com/sauter-rehausse-pour-chauffe-eau-electrique-vertical-sur-socle-b7819200
3410533644126,Chauffe-eau électrique,B7818700,"Bajawa est un chauffe-eau simple et résistant, grâce à son anode titane inusable, il protège de la corrosion en permanence. Son thermostat électronique vous garantit une fiabilité de la température.",SAUTER,Chauffe-eau électrique Anode Titane BAJAWA vertical mural 150L - SAUTER,465.8,SAU-364412,N/A,https://www.centrale-brico.com/sauter-chauffe-eau-electrique-anode-titane-bajawa-vertical-mural-150l-b7818700
3410533515082,Chauffe-eau électrique,B7817900,"CANGAR, c’est la solution qui allie durabilité et tranquillité. CANGAR a une ",SAUTER,Chauffe-eau électrique CANGAR vertical mural 75L - ACI Hybride - SAUTER,421.7,SAU-351508,N/A,https://www.centrale-brico.com/sauter-chauffe-eau-electrique-cangar-vertical-mural-75l-aci-hybride-b7817900
3410533410509,Chauffe-eau électrique,B7817300,"Toujours aussi parfait pour les espaces de vie réduits, le chauffe-eau électrique plat Guelma Connecté évolue et devient connecté en WIFI !",SAUTER,Chauffe-eau électrique plat connecté GUELMA 80L gris - multiposition - SAUTER,663.8,SAU-341050,N/A,https://www.centrale-brico.com/sauter-chauffe-eau-electrique-plat-connecte-guelma-80l-gris-multiposition-b7817300
3410533410493,Chauffe-eau électrique,B7817100,"Toujours aussi parfait pour les espaces de vie réduits, le chauffe-eau électrique plat Guelma Connecté évolue et devient connecté en WIFI !",SAUTER,Chauffe-eau électrique plat connecté GUELMA 65L gris - multiposition - SAUTER,580.72,SAU-341049,6.31,https://www.centrale-brico.com/sauter-chauffe-eau-electrique-plat-connecte-guelma-65l-gris-multiposition-b7817100
3276000695479,Chauffe-eau électrique,B6452400,* Pour fournir de l'eau chaude dans les ménages de 2 personnes,Centrale Brico,"Chauffe-eau électrique vertical mural, 100 l - Centrale Brico",374.48,CEB-3276000695479,N/A,https://www.centrale-brico.com/centrale-brico-chauffe-eau-electrique-vertical-mural-100-l-b6452400
3410533634110,Chauffe-eau électrique,B7818200,"CANGAR, c’est la solution qui allie durabilité et tranquillité.CANGAR a une ",SAUTER,Chauffe-eau électrique CANGAR horizontal mural 100L - ACI Hybride - SAUTER,607.8,SAU-363411,N/A,https://www.centrale-brico.com/sauter-chauffe-eau-electrique-cangar-horizontal-mural-100l-aci-hybride-b7818200
3410533210901,Chauffe-eau électrique,B7680800,,SAUTER,Chauffe-eau électrique sous évier 15 L Liquine - SAUTER,208.49,SAU-321090,N/A,https://www.centrale-brico.com/sauter-chauffe-eau-electrique-sous-evier-15-l-liquine-b7680800
3410533210895,Chauffe-eau électrique,B7680200,,SAUTER,Chauffe-eau électrique sur évier 15 L Liquine - SAUTER,208.49,SAU-321089,N/A,https://www.centrale-brico.com/sauter-chauffe-eau-electrique-sur-evier-15-l-liquine-b7680200
3410533898055,Chauffe-eau électrique,B7818600,"CANGAR, c’est la solution qui allie durabilité et tranquillité. CANGAR a une ",SAUTER,Chauffe-eau électrique CANGAR vertical sur socle 300L - ACI Hybride - SAUTER,821.8,SAU-389805,N/A,https://www.centrale-brico.com/sauter-chauffe-eau-electrique-cangar-vertical-sur-socle-300l-aci-hybride-b7818600
3410533898048,Chauffe-eau électrique,B7818500,"CANGAR, c’est la solution qui allie durabilité et tranquillité. CANGAR a une ",SAUTER,Chauffe-eau électrique CANGAR vertical sur socle 200L - ACI Hybride - SAUTER,752.8,SAU-389804,N/A,https://www.centrale-brico.com/sauter-chauffe-eau-electrique-cangar-vertical-sur-socle-200l-aci-hybride-b7818500
3410533634127,Chauffe-eau électrique,B7818300,"CANGAR, c’est la solution qui allie durabilité et tranquillité.CANGAR a une ",SAUTER,Chauffe-eau électrique CANGAR horizontal mural 150L - ACI Hybride - SAUTER,664.8,SAU-363412,N/A,https://www.centrale-brico.com/sauter-chauffe-eau-electrique-cangar-horizontal-mural-150l-aci-hybride-b7818300
3410533634134,Chauffe-eau électrique,B7818400,"CANGAR, c’est la solution qui allie durabilité et tranquillité. CANGAR a une ",SAUTER,Chauffe-eau électrique CANGAR horizontal mural 200L - ACI Hybride - SAUTER,785.8,SAU-363413,N/A,https://www.centrale-brico.com/sauter-chauffe-eau-electrique-cangar-horizontal-mural-200l-aci-hybride-b7818400
3410533515099,Chauffe-eau électrique,B7818000,"CANGAR, c’est la solution qui allie durabilité et tranquillité.CANGAR a une ",SAUTER,Chauffe-eau électrique CANGAR vertical mural 100L - ACI Hybride - SAUTER,467.54,SAU-351509,4.33,https://www.centrale-brico.com/sauter-chauffe-eau-electrique-cangar-vertical-mural-100l-aci-hybride-b7818000
3410533410486,Chauffe-eau électrique,B7817200,"Toujours aussi parfait pour les espaces de vie réduits, le chauffe-eau électrique plat Guelma Connecté évolue et devient connecté en WIFI !",SAUTER,Chauffe-eau électrique plat connecté GUELMA 80L blanc - multiposition - SAUTER,629.45,SAU-341048,N/A,https://www.centrale-brico.com/sauter-chauffe-eau-electrique-plat-connecte-guelma-80l-blanc-multiposition-b7817200
3410533515129,Chauffe-eau électrique,B7818100,"CANGAR, c’est la solution qui allie durabilité et tranquillité. CANGAR a une ",SAUTER,Chauffe-eau électrique CANGAR vertical mural 150L - ACI Hybride - SAUTER,524.8,SAU-351512,N/A,https://www.centrale-brico.com/sauter-chauffe-eau-electrique-cangar-vertical-mural-150l-aci-hybride-b7818100
3410533410479,Chauffe-eau électrique,B7817000,"Toujours aussi parfait pour les espaces de vie réduits, le chauffe-eau électrique plat Guelma Connecté évolue et devient connecté en WIFI !",SAUTER,Chauffe-eau électrique plat connecté GUELMA 65L blanc - multiposition - SAUTER,540.55,SAU-341047,6.06,https://www.centrale-brico.com/sauter-chauffe-eau-electrique-plat-connecte-guelma-65l-blanc-multiposition-b7817000
3410533210888,Chauffe-eau électrique,B7818900,"Avec le chauffe-eau d'appoint Liquine de Sauter, obtenez de l’eau chaude immédiatement tout en limitant le gaspillage, de plus son format compact et moderne vous permet de l'intégrer facilement où vous le souhaitez, il peut même être installé dans un placard.",SAUTER,Chauffe-eau électrique d'appoint LIQUINE sous évier 10L - SAUTER,190.44,SAU-321088,N/A,https://www.centrale-brico.com/sauter-chauffe-eau-electrique-d-appoint-liquine-sous-evier-10l-b7818900
3410533410516,Chauffe-eau électrique,B7817400,Le Guelma Connecté 120L c'est,SAUTER,"Chauffe-eau électrique connecté GUELMA 120L blanc - compact, installation verticale - SAUTER",729.9,SAU-341051,N/A,https://www.centrale-brico.com/sauter-chauffe-eau-electrique-connecte-guelma-120l-blanc-compact-installation-verticale-b7817400
3410533210871,Chauffe-eau électrique,B7818800,"Avec le chauffe-eau d'appoint Liquine de Sauter, obtenez de l’eau chaude immédiatement tout en limitant le gaspillage,  de plus son format compact et moderne vous permet de l'intégrer facilement où vous le souhaitez, il peut même être installé dans un placard.",SAUTER,Chauffe-eau électrique d'appoint LIQUINE sur évier 10L - SAUTER,185.1,SAU-321087,N/A,https://www.centrale-brico.com/sauter-chauffe-eau-electrique-d-appoint-liquine-sur-evier-10l-b7818800
4250340909990,Poêle à bois,B8510300,Le poêle Reno R est agréé par le DIBT (institut allemand pour la technique du bâtiment) sous le N° Z–43.12-353 pour être installé dans des maisons basse consommation.,Justus,Poêle à bois Reno R Acier Noir - Pierre Ollaire - 6 kW - Justus,3489.0,JUS-4800 23,N/A,https://www.centrale-brico.com/justus-poele-a-bois-reno-r-acier-noir-pierre-ollaire-6-kw-b8510300
4250340906258,Poêle à bois,B8510200,Le poêle Reno R est agréé par le DIBT (institut allemand pour la technique du bâtiment) sous le N° Z–43.12-353 pour être installé dans des maisons basse consommation.,Justus,Poêle à bois Reno R Acier Gris - Pierre Ollaire - 6 kW - Justus,3489.0,JUS-4800 22,N/A,https://www.centrale-brico.com/justus-poele-a-bois-reno-r-acier-gris-pierre-ollaire-6-kw-b8510200
4250340906241,Poêle à bois,B8510100,Le poêle Reno R est agréé par le DIBT (institut allemand pour la technique du bâtiment) sous le N° Z–43.12-353 pour être installé dans des maisons basse consommation.,Justus,Poêle à bois Reno R Acier Noir - 6 kW - Justus,2859.0,JUS-4800 11,N/A,https://www.centrale-brico.com/justus-poele-a-bois-reno-r-acier-noir-6-kw-b8510100
4250340903783,Poêle à bois,B8510000,,Justus,Poêle à bois Diego W+ Acier Noir - Dessus Pierre Ollaire - 6 kW - Justus,3779.0,JUS-4698 11,N/A,https://www.centrale-brico.com/justus-poele-a-bois-diego-w-acier-noir-dessus-pierre-ollaire-6-kw-b8510000
3760075413347,Poêle à bois,B8143800,Poêle à bois Kris avec pied,Supra,Poêle à bois vintage - KRIS - Supra,2898.1,FIN-1214539,N/A,https://www.centrale-brico.com/supra-poele-a-bois-vintage-kris-b8143800
3760075413361,Poêle à bois,B8143700,Poêle à bois étanche Odelia bûcher,Supra,Poêle à bois vintage - ODELYABUCHER - Supra,2608.11,FIN-1214545,N/A,https://www.centrale-brico.com/supra-poele-a-bois-vintage-odelyabucher-b8143700
3760075413378,Poêle à bois,B8143600,Poêle à bois étanche Odeylia rabaissé,Supra,Poêle à bois vintage - ODELYARABAISSE - Supra,2508.18,FIN-1214546,N/A,https://www.centrale-brico.com/supra-poele-a-bois-vintage-odelyarabaisse-b8143600
3760075413354,Poêle à bois,B8143500,Poêle à bois étanche Odelya,Supra,Poêle à bois vintage - ODELYA - Supra,2508.08,FIN-1214544,N/A,https://www.centrale-brico.com/supra-poele-a-bois-vintage-odelya-b8143500
3760075413422,Poêle à bois,B8143400,Poêle à bois Charles,Supra,Poêle à bois vintage - CHARLES - Supra,2198.17,FIN-1214536,N/A,https://www.centrale-brico.com/supra-poele-a-bois-vintage-charles-b8143400
3760075413385,Poêle à bois,B8143300,Poêle à bois Ètanche Markus avec pied,Supra,Poêle à bois vintage - MARKUS - Supra,1998.08,FIN-1214543,N/A,https://www.centrale-brico.com/supra-poele-a-bois-vintage-markus-b8143300
3760075413330,Poêle à bois,B8143200,Poêle à bois étanche Gaby rabaissé,Supra,Poêle à bois vintage - GABYRABAISSE - Supra,1898.07,FIN-1214538,N/A,https://www.centrale-brico.com/supra-poele-a-bois-vintage-gabyrabaisse-b8143200
3760075413323,Poêle à bois,B8143100,Poêle à bois Ètanche Gaby,Supra,Poêle à bois vintage - GABY - Supra,1898.07,FIN-1214537,N/A,https://www.centrale-brico.com/supra-poele-a-bois-vintage-gaby-b8143100
8022724397008,Poêle à bois,B8143000,Poêle à bois Isotta Con Cherchi EVO,Nordica extraflame,Poêle à bois vintage - ISOTTACONCERCHIEVO - Nordica extraflame,2391.43,FIN-1197400,25.45,https://www.centrale-brico.com/nordica-extraflame-poele-a-bois-vintage-isottaconcerchievo-b8143000
3596150209976,Poêle à bois,B8142200,Poêle à bois Courances étanche,Godin,Poêle à bois vintage - 388113SAHARA - Godin,4882.46,FIN-1154376,5.34,https://www.centrale-brico.com/godin-poele-a-bois-vintage-388113sahara-b8142200
3596150018899,Poêle à bois,B8142100,Poêle à bois Chamonix XXL,Godin,Poêle à bois vintage 350104PEINTANTH - Godin,5008.0,FIN-1153610,N/A,https://www.centrale-brico.com/godin-poele-a-bois-vintage-350104peintanth-b8142100
3596150184587,Poêle à bois,B8142000,Poêle à bois Courances,Godin,Poêle à bois vintage - 388113ANTH - Godin,3588.0,FIN-1021264,N/A,https://www.centrale-brico.com/godin-poele-a-bois-vintage-388113anth-b8142000
3596150214444,Poêle à bois,B8141900,"Poêle à bois Coggia sur pied, foyer 3 vitres.",Godin,Poêle à bois panoramique - 388142ANTH - Godin,4816.8,FIN-1162605,16.92,https://www.centrale-brico.com/godin-poele-a-bois-panoramique-388142anth-b8141900
3244336114445,Poêle à bois,B8141800,"Poêle à bois Antaya, laissez-vous captiver par la magie d'Antaya. Au programme de ce poêle cheminée grand écran avec une performance et un style renversant.",Invicta,Poêle à bois en fonte panoramique - Antaya - 12kW - 7 étoiles - Invicta,2931.88,FIN-1094113,N/A,https://www.centrale-brico.com/invicta-poele-a-bois-en-fonte-panoramique-antaya-12kw-7-etoiles-b8141800
3596150214369,Poêle à bois,B8141700,"Poêle à bois BEAUPRE, Livré avec banc.",Godin,Poêle à bois panoramique - 411109NOIR - Godin,5208.0,FIN-1192023,N/A,https://www.centrale-brico.com/godin-poele-a-bois-panoramique-411109noir-b8141700
3596150192865,Poêle à bois,B8141600,Poêle à bois Grand Chinon Etuve,Godin,Poêle à bois - 362115CGRISARG - Godin,4708.0,FIN-1121426,N/A,https://www.centrale-brico.com/godin-poele-a-bois-362115cgrisarg-b8141600
